Date;Filière;Valeur (TWh);Nature
2024-10;"Fioul";0,136680508498;Données Consolidées
2024-11;"Fioul";0,1392973083;Données Consolidées
2024-12;"Fioul";0,172496382739;Données Consolidées
2025-01;"Fioul";0,168355825362;Données Consolidées
2025-02;"Fioul";0,111829104914;Données Consolidées
2025-03;"Fioul";0,132245591778;Données Consolidées
2025-04;"Fioul";0,123953950989;Données Consolidées
2025-05;"Fioul";0,099037052776;Données Consolidées
2025-06;"Fioul";0,138255091723;Données Consolidées
2025-07;"Fioul";0,158573134478;Données Consolidées
2025-08;"Fioul";0,157481771368;Données Consolidées
2025-09;"Fioul";0,119713690098;Données Consolidées
2025-10;"Fioul";0,121057234662;Données Consolidées
2025-11;"Fioul";0,166386735562;Données Consolidées
2010-01;"Gaz";4,184;Données Consolidées
2010-02;"Gaz";3,754;Données Consolidées
2010-03;"Gaz";3,981;Données Consolidées
2010-04;"Gaz";1,467;Données Consolidées
2010-05;"Gaz";1,242;Données Consolidées
2010-06;"Gaz";1,223;Données Consolidées
2010-07;"Gaz";1,386;Données Consolidées
2010-08;"Gaz";0,907;Données Consolidées
2010-09;"Gaz";1,236;Données Consolidées
2010-10;"Gaz";1,986;Données Consolidées
2010-11;"Gaz";4,103;Données Consolidées
2010-12;"Gaz";4,455;Données Consolidées
2011-01;"Gaz";4,381;Données Consolidées
2011-02;"Gaz";4,136;Données Consolidées
2011-03;"Gaz";4,447;Données Consolidées
2011-04;"Gaz";1,615;Données Consolidées
2011-05;"Gaz";1,626;Données Consolidées
2011-06;"Gaz";1,043;Données Consolidées
2011-07;"Gaz";1,023;Données Consolidées
2011-08;"Gaz";1,07;Données Consolidées
2011-09;"Gaz";1,5;Données Consolidées
2011-10;"Gaz";2,419;Données Consolidées
2011-11;"Gaz";4,054;Données Consolidées
2011-12;"Gaz";3,553;Données Consolidées
2012-01;"Gaz";3,967;Données Consolidées
2012-02;"Gaz";4,901;Données Consolidées
2012-03;"Gaz";3,175;Données Consolidées
2012-04;"Gaz";1,343;Données Consolidées
2012-05;"Gaz";0,549;Données Consolidées
2012-06;"Gaz";0,875;Données Consolidées
2012-07;"Gaz";0,674;Données Consolidées
2012-08;"Gaz";0,956;Données Consolidées
2012-09;"Gaz";0,671;Données Consolidées
2012-10;"Gaz";1,022;Données Consolidées
2012-11;"Gaz";2,845;Données Consolidées
2012-12;"Gaz";3,057;Données Consolidées
2013-01;"Gaz";3,342;Données Consolidées
2013-02;"Gaz";3,293;Données Consolidées
2013-03;"Gaz";3,015;Données Consolidées
2013-04;"Gaz";1,146;Données Consolidées
2013-05;"Gaz";0,601;Données Consolidées
2013-06;"Gaz";0,463;Données Consolidées
2013-07;"Gaz";0,474;Données Consolidées
2013-08;"Gaz";0,562;Données Consolidées
2013-09;"Gaz";0,81;Données Consolidées
2013-10;"Gaz";1,032;Données Consolidées
2013-11;"Gaz";2,467;Données Consolidées
2013-12;"Gaz";2,675;Données Consolidées
2014-01;"Gaz";1,906501016178;Données Consolidées
2014-02;"Gaz";1,677616290199;Données Consolidées
2014-03;"Gaz";1,622163754878;Données Consolidées
2014-04;"Gaz";0,509513177556;Données Consolidées
2014-05;"Gaz";0,48676025692;Données Consolidées
2014-06;"Gaz";0,441265421357;Données Consolidées
2014-07;"Gaz";0,419365260187;Données Consolidées
2014-08;"Gaz";0,439199037198;Données Consolidées
2014-09;"Gaz";0,531811543044;Données Consolidées
2014-10;"Gaz";0,989509830387;Données Consolidées
2014-11;"Gaz";2,242429166391;Données Consolidées
2014-12;"Gaz";2,784871211283;Données Consolidées
2015-01;"Gaz";3,018957445762;Données Consolidées
2015-02;"Gaz";3,295811879406;Données Consolidées
2015-03;"Gaz";2,61572925772;Données Consolidées
2015-04;"Gaz";0,937514386002;Données Consolidées
2015-05;"Gaz";0,466964974679;Données Consolidées
2015-06;"Gaz";0,440243457937;Données Consolidées
2015-07;"Gaz";0,844363571075;Données Consolidées
2015-08;"Gaz";0,424602139564;Données Consolidées
2015-09;"Gaz";1,078661610139;Données Consolidées
2015-10;"Gaz";2,387577035788;Données Consolidées
2015-11;"Gaz";3,440938022064;Données Consolidées
2015-12;"Gaz";3,021180792072;Données Consolidées
2016-01;"Gaz";3,712025076782;Données Consolidées
2016-02;"Gaz";2,986436603585;Données Consolidées
2016-03;"Gaz";3,330627554475;Données Consolidées
2016-04;"Gaz";1,790758743698;Données Consolidées
2016-05;"Gaz";1,076721493629;Données Consolidées
2016-06;"Gaz";1,187139333708;Données Consolidées
2016-07;"Gaz";1,551743992991;Données Consolidées
2016-08;"Gaz";1,709032068843;Données Consolidées
2016-09;"Gaz";3,10313632338;Données Consolidées
2016-10;"Gaz";3,833047393624;Données Consolidées
2016-11;"Gaz";5,122817079133;Données Consolidées
2016-12;"Gaz";5,826767328055;Données Consolidées
2017-01;"Gaz";5,890975100161;Données Consolidées
2017-02;"Gaz";4,871153885839;Données Consolidées
2017-03;"Gaz";4,439049188841;Données Consolidées
2017-04;"Gaz";2,541948627419;Données Consolidées
2017-05;"Gaz";1,639136247989;Données Consolidées
2017-06;"Gaz";1,435893241179;Données Consolidées
2017-07;"Gaz";2,130274452535;Données Consolidées
2017-08;"Gaz";1,549184482507;Données Consolidées
2017-09;"Gaz";2,17012151838;Données Consolidées
2017-10;"Gaz";3,894312424558;Données Consolidées
2017-11;"Gaz";5,325527509247;Données Consolidées
2017-12;"Gaz";4,962139944381;Données Consolidées
2018-01;"Gaz";3,060121644934;Données Consolidées
2018-02;"Gaz";4,799726502704;Données Consolidées
2018-03;"Gaz";3,892519183146;Données Consolidées
2018-04;"Gaz";0,826956896646;Données Consolidées
2018-05;"Gaz";0,590444687968;Données Consolidées
2018-06;"Gaz";0,711041032955;Données Consolidées
2018-07;"Gaz";1,883764446789;Données Consolidées
2018-08;"Gaz";1,80934266299;Données Consolidées
2018-09;"Gaz";1,62029103291;Données Consolidées
2018-10;"Gaz";2,76159033883;Données Consolidées
2018-11;"Gaz";4,91384440542;Données Consolidées
2018-12;"Gaz";4,083433704103;Données Consolidées
2019-01;"Gaz";5,744619826632;Données Consolidées
2019-02;"Gaz";4,452890573905;Données Consolidées
2019-03;"Gaz";3,141386710617;Données Consolidées
2019-04;"Gaz";2,011740647437;Données Consolidées
2019-05;"Gaz";1,861550809832;Données Consolidées
2019-06;"Gaz";1,640645364988;Données Consolidées
2019-07;"Gaz";2,65043022457;Données Consolidées
2019-08;"Gaz";1,972235402777;Données Consolidées
2019-09;"Gaz";2,689863562937;Données Consolidées
2019-10;"Gaz";3,05346964604;Données Consolidées
2019-11;"Gaz";5,04527817217;Données Consolidées
2019-12;"Gaz";4,002316433232;Données Consolidées
2020-01;"Gaz";5,18440812644;Données Consolidées
2020-02;"Gaz";3,611416808205;Données Consolidées
2020-03;"Gaz";3,473861299616;Données Consolidées
2020-04;"Gaz";0,486769572645;Données Consolidées
2020-05;"Gaz";1,078433851258;Données Consolidées
2020-06;"Gaz";2,355280987628;Données Consolidées
2020-07;"Gaz";2,440416814367;Données Consolidées
2020-08;"Gaz";2,407276953612;Données Consolidées
2020-09;"Gaz";2,528205171317;Données Consolidées
2020-10;"Gaz";2,266559386389;Données Consolidées
2020-11;"Gaz";4,177699115323;Données Consolidées
2020-12;"Gaz";4,390599488416;Données Consolidées
2021-01;"Gaz";4,719891022171;Données Consolidées
2021-02;"Gaz";3,645764278106;Données Consolidées
2021-03;"Gaz";3,782095727446;Données Consolidées
2021-04;"Gaz";2,727279029873;Données Consolidées
2021-05;"Gaz";1,099563645452;Données Consolidées
2021-06;"Gaz";1,38765341978;Données Consolidées
2021-07;"Gaz";1,388679950249;Données Consolidées
2021-08;"Gaz";0,71650267931;Données Consolidées
2021-09;"Gaz";1,548994337688;Données Consolidées
2021-10;"Gaz";1,81738059985;Données Consolidées
2021-11;"Gaz";4,965291013646;Données Consolidées
2021-12;"Gaz";5,040240940996;Données Consolidées
2022-01;"Gaz";5,224009234808;Données Consolidées
2022-02;"Gaz";3,773065560319;Données Consolidées
2022-03;"Gaz";4,610926527698;Données Consolidées
2022-04;"Gaz";3,271883556959;Données Consolidées
2022-05;"Gaz";2,793709576948;Données Consolidées
2022-06;"Gaz";2,337167562612;Données Consolidées
2022-07;"Gaz";2,958265991863;Données Consolidées
2022-08;"Gaz";2,806999241791;Données Consolidées
2022-09;"Gaz";3,147166267981;Données Consolidées
2022-10;"Gaz";3,704256950008;Données Consolidées
2022-11;"Gaz";4,342628847411;Données Consolidées
2022-12;"Gaz";4,920247161268;Données Consolidées
2023-01;"Gaz";4,195849738228;Données Consolidées
2023-02;"Gaz";4,891177028228;Données Consolidées
2023-03;"Gaz";3,534691158423;Données Consolidées
2023-04;"Gaz";1,911289956397;Données Consolidées
2023-05;"Gaz";1,198169586725;Données Consolidées
2023-06;"Gaz";1,733451124733;Données Consolidées
2023-07;"Gaz";1,749190002252;Données Consolidées
2023-08;"Gaz";1,571457905315;Données Consolidées
2023-09;"Gaz";1,271980061428;Données Consolidées
2023-10;"Gaz";1,229869405859;Données Consolidées
2023-11;"Gaz";2,703788182999;Données Consolidées
2023-12;"Gaz";3,145475966145;Données Consolidées
2024-01;"Gaz";3,840628691593;Données Consolidées
2024-02;"Gaz";2,445116804972;Données Consolidées
2024-03;"Gaz";2,299232255297;Données Consolidées
2024-04;"Gaz";0,553998618886;Données Consolidées
2024-05;"Gaz";0,321994529336;Données Consolidées
2024-06;"Gaz";0,361482019666;Données Consolidées
2024-07;"Gaz";0,528697406771;Données Consolidées
2024-08;"Gaz";0,592688687229;Données Consolidées
2024-09;"Gaz";0,647616165742;Données Consolidées
2024-10;"Gaz";0,61922407925;Données Consolidées
2024-11;"Gaz";2,633161459179;Données Consolidées
2024-12;"Gaz";2,545714846532;Données Consolidées
2025-01;"Gaz";2,989226255726;Données Consolidées
2025-02;"Gaz";2,869326433578;Données Consolidées
2025-03;"Gaz";2,008265368774;Données Consolidées
2025-04;"Gaz";0,484941548182;Données Consolidées
2025-05;"Gaz";0,27732171949;Données Consolidées
2025-06;"Gaz";0,532423547888;Données Consolidées
2025-07;"Gaz";0,804734648195;Données Consolidées
2025-08;"Gaz";0,786078571649;Données Consolidées
2025-09;"Gaz";0,376292076957;Données Consolidées
2025-10;"Gaz";1,0609126894;Données Consolidées
2025-11;"Gaz";1,78326739646;Données Consolidées
