Date;Filière;Valeur (TWh);Nature
2021-11;"Eolien terrestre ";2,728252018672;Données Consolidées
2021-12;"Eolien terrestre ";4,351179618334;Données Consolidées
2022-01;"Eolien terrestre ";3,153951227208;Données Consolidées
2022-02;"Eolien terrestre ";5,340222218255;Données Consolidées
2022-03;"Eolien terrestre ";3,519351469649;Données Consolidées
2022-04;"Eolien terrestre ";3,591827527473;Données Consolidées
2022-05;"Eolien terrestre ";2,126986804483;Données Consolidées
2022-06;"Eolien terrestre ";1,841850774509;Données Consolidées
2022-07;"Eolien terrestre ";1,866473900422;Données Consolidées
2022-08;"Eolien terrestre ";2,036142876667;Données Consolidées
2022-09;"Eolien terrestre ";2,229218798302;Données Consolidées
2022-10;"Eolien terrestre ";3,403964289783;Données Consolidées
2022-11;"Eolien terrestre ";4,714931937636;Données Consolidées
2022-12;"Eolien terrestre ";4,435422110683;Données Consolidées
2023-01;"Eolien terrestre ";5,472706457096;Données Consolidées
2023-02;"Eolien terrestre ";3,332350295353;Données Consolidées
2023-03;"Eolien terrestre ";5,755705386731;Données Consolidées
2023-04;"Eolien terrestre ";3,726487524492;Données Consolidées
2023-05;"Eolien terrestre ";3,554794463334;Données Consolidées
2023-06;"Eolien terrestre ";2,043211604986;Données Consolidées
2023-07;"Eolien terrestre ";3,157242431377;Données Consolidées
2023-08;"Eolien terrestre ";2,672819380153;Données Consolidées
2023-09;"Eolien terrestre ";2,266760234208;Données Consolidées
2023-10;"Eolien terrestre ";4,290251294548;Données Consolidées
2023-11;"Eolien terrestre ";6,19194144401;Données Consolidées
2023-12;"Eolien terrestre ";6,544908678242;Données Consolidées
2024-01;"Eolien terrestre ";5,165803437631;Données Consolidées
2024-02;"Eolien terrestre ";5,453574988526;Données Consolidées
2024-03;"Eolien terrestre ";4,253804733961;Données Consolidées
2024-04;"Eolien terrestre ";4,280570168295;Données Consolidées
2024-05;"Eolien terrestre ";2,300408086227;Données Consolidées
2024-06;"Eolien terrestre ";2,145041452006;Données Consolidées
2024-07;"Eolien terrestre ";1,885752326805;Données Consolidées
2024-08;"Eolien terrestre ";1,892244709142;Données Consolidées
2024-09;"Eolien terrestre ";3,731750738723;Données Consolidées
2024-10;"Eolien terrestre ";3,050193849387;Données Consolidées
2024-11;"Eolien terrestre ";3,746106859293;Données Consolidées
2024-12;"Eolien terrestre ";4,958055027287;Données Consolidées
2025-01;"Eolien terrestre ";5,295522474499;Données Consolidées
2025-02;"Eolien terrestre ";3,304927301177;Données Consolidées
2025-03;"Eolien terrestre ";3,760764882798;Données Consolidées
2025-04;"Eolien terrestre ";3,273799729958;Données Consolidées
2025-05;"Eolien terrestre ";3,093948755342;Données Consolidées
2025-06;"Eolien terrestre ";2,192130663648;Données Consolidées
2025-07;"Eolien terrestre ";2,554885204385;Données Consolidées
2025-08;"Eolien terrestre ";2,266650462862;Données Consolidées
2025-09;"Eolien terrestre ";3,47067807351;Données Consolidées
2025-10;"Eolien terrestre ";4,823126562119;Données Consolidées
2025-11;"Eolien terrestre ";4,719099805499;Données Consolidées
