Date;Filière;Valeur (TWh);Nature
2010-02;"Déchets ménagers";0,245;Données Consolidées
2010-03;"Déchets ménagers";0,293;Données Consolidées
2010-04;"Déchets ménagers";0,214;Données Consolidées
2010-05;"Déchets ménagers";0,253;Données Consolidées
2010-06;"Déchets ménagers";0,233;Données Consolidées
2010-07;"Déchets ménagers";0,245;Données Consolidées
2010-08;"Déchets ménagers";0,263;Données Consolidées
2010-09;"Déchets ménagers";0,205;Données Consolidées
2010-10;"Déchets ménagers";0,208;Données Consolidées
2010-11;"Déchets ménagers";0,281;Données Consolidées
2010-12;"Déchets ménagers";0,287;Données Consolidées
2011-01;"Déchets ménagers";0,29;Données Consolidées
2011-02;"Déchets ménagers";0,258;Données Consolidées
2011-03;"Déchets ménagers";0,317;Données Consolidées
2011-04;"Déchets ménagers";0,224;Données Consolidées
2011-05;"Déchets ménagers";0,24;Données Consolidées
2011-06;"Déchets ménagers";0,241;Données Consolidées
2011-07;"Déchets ménagers";0,292;Données Consolidées
2011-08;"Déchets ménagers";0,286;Données Consolidées
2011-09;"Déchets ménagers";0,246;Données Consolidées
2011-10;"Déchets ménagers";0,214;Données Consolidées
2011-11;"Déchets ménagers";0,296;Données Consolidées
2011-12;"Déchets ménagers";0,309;Données Consolidées
2012-01;"Déchets ménagers";0,305;Données Consolidées
2012-02;"Déchets ménagers";0,269;Données Consolidées
2012-03;"Déchets ménagers";0,314;Données Consolidées
2012-04;"Déchets ménagers";0,222;Données Consolidées
2012-05;"Déchets ménagers";0,272;Données Consolidées
2012-06;"Déchets ménagers";0,241;Données Consolidées
2012-07;"Déchets ménagers";0,31;Données Consolidées
2012-08;"Déchets ménagers";0,28;Données Consolidées
2012-09;"Déchets ménagers";0,254;Données Consolidées
2012-10;"Déchets ménagers";0,227;Données Consolidées
2012-11;"Déchets ménagers";0,289;Données Consolidées
2012-12;"Déchets ménagers";0,295;Données Consolidées
2013-01;"Déchets ménagers";0,401;Données Consolidées
2013-02;"Déchets ménagers";0,37;Données Consolidées
2013-03;"Déchets ménagers";0,384;Données Consolidées
2013-04;"Déchets ménagers";0,229;Données Consolidées
2013-05;"Déchets ménagers";0,28;Données Consolidées
2013-06;"Déchets ménagers";0,26;Données Consolidées
2013-07;"Déchets ménagers";0,318;Données Consolidées
2013-08;"Déchets ménagers";0,315;Données Consolidées
2013-09;"Déchets ménagers";0,262;Données Consolidées
2013-10;"Déchets ménagers";0,33;Données Consolidées
2013-11;"Déchets ménagers";0,381;Données Consolidées
2013-12;"Déchets ménagers";0,4;Données Consolidées
2014-01;"Déchets ménagers";0,344784022998;Données Consolidées
2014-02;"Déchets ménagers";0,316120704666;Données Consolidées
2014-03;"Déchets ménagers";0,351558334334;Données Consolidées
2014-04;"Déchets ménagers";0,265922699999;Données Consolidées
2014-05;"Déchets ménagers";0,313619069668;Données Consolidées
2014-06;"Déchets ménagers";0,265269113336;Données Consolidées
2014-07;"Déchets ménagers";0,311300407666;Données Consolidées
2014-08;"Déchets ménagers";0,302779935;Données Consolidées
2014-09;"Déchets ménagers";0,265753992907;Données Consolidées
2014-10;"Déchets ménagers";0,256314455015;Données Consolidées
2014-11;"Déchets ménagers";0,331860336908;Données Consolidées
2014-12;"Déchets ménagers";0,346654032305;Données Consolidées
2015-01;"Déchets ménagers";0,350079491;Données Consolidées
2015-02;"Déchets ménagers";0,316433910669;Données Consolidées
2015-03;"Déchets ménagers";0,353044626665;Données Consolidées
2015-04;"Déchets ménagers";0,270424835001;Données Consolidées
2015-05;"Déchets ménagers";0,298570623666;Données Consolidées
2015-06;"Déchets ménagers";0,278340489665;Données Consolidées
2015-07;"Déchets ménagers";0,303496654334;Données Consolidées
2015-08;"Déchets ménagers";0,314090012002;Données Consolidées
2015-09;"Déchets ménagers";0,287351117359;Données Consolidées
2015-10;"Déchets ménagers";0,287491735518;Données Consolidées
2015-11;"Déchets ménagers";0,352375834134;Données Consolidées
2015-12;"Déchets ménagers";0,364248830646;Données Consolidées
2016-01;"Déchets ménagers";0,374042659755;Données Consolidées
2016-02;"Déchets ménagers";0,343929595031;Données Consolidées
2016-03;"Déchets ménagers";0,36761450243;Données Consolidées
2016-04;"Déchets ménagers";0,305486403746;Données Consolidées
2016-05;"Déchets ménagers";0,317064119807;Données Consolidées
2016-06;"Déchets ménagers";0,282868989865;Données Consolidées
2016-07;"Déchets ménagers";0,362597914553;Données Consolidées
2016-08;"Déchets ménagers";0,34693361336;Données Consolidées
2016-09;"Déchets ménagers";0,322550758907;Données Consolidées
2016-10;"Déchets ménagers";0,321792366813;Données Consolidées
2016-11;"Déchets ménagers";0,379878597094;Données Consolidées
2016-12;"Déchets ménagers";0,407078587386;Données Consolidées
2017-01;"Déchets ménagers";0,386820533082;Données Consolidées
2017-02;"Déchets ménagers";0,348232879117;Données Consolidées
2017-03;"Déchets ménagers";0,371781898407;Données Consolidées
2017-04;"Déchets ménagers";0,319229785087;Données Consolidées
2017-05;"Déchets ménagers";0,330634175704;Données Consolidées
2017-06;"Déchets ménagers";0,335454364668;Données Consolidées
2017-07;"Déchets ménagers";0,387975520691;Données Consolidées
2017-08;"Déchets ménagers";0,36087443301;Données Consolidées
2017-09;"Déchets ménagers";0,339257014505;Données Consolidées
2017-10;"Déchets ménagers";0,3200913294;Données Consolidées
2017-11;"Déchets ménagers";0,391617964961;Données Consolidées
2017-12;"Déchets ménagers";0,405273051857;Données Consolidées
2018-01;"Déchets ménagers";0,375754021672;Données Consolidées
2018-02;"Déchets ménagers";0,3347215593;Données Consolidées
2018-03;"Déchets ménagers";0,354279835415;Données Consolidées
2018-04;"Déchets ménagers";0,311242836325;Données Consolidées
2018-05;"Déchets ménagers";0,363372432083;Données Consolidées
2018-06;"Déchets ménagers";0,322673210917;Données Consolidées
2018-07;"Déchets ménagers";0,375114838886;Données Consolidées
2018-08;"Déchets ménagers";0,363683251671;Données Consolidées
2018-09;"Déchets ménagers";0,322299274812;Données Consolidées
2018-10;"Déchets ménagers";0,30681201326;Données Consolidées
2018-11;"Déchets ménagers";0,354266251654;Données Consolidées
2018-12;"Déchets ménagers";0,377651800624;Données Consolidées
2019-01;"Déchets ménagers";0,373603112469;Données Consolidées
2019-02;"Déchets ménagers";0,338714487181;Données Consolidées
2019-03;"Déchets ménagers";0,374380901111;Données Consolidées
2019-04;"Déchets ménagers";0,290636505899;Données Consolidées
2019-05;"Déchets ménagers";0,348030014216;Données Consolidées
2019-06;"Déchets ménagers";0,32302529792;Données Consolidées
2019-07;"Déchets ménagers";0,349995954746;Données Consolidées
2019-08;"Déchets ménagers";0,368214516281;Données Consolidées
2019-09;"Déchets ménagers";0,306665140134;Données Consolidées
2019-10;"Déchets ménagers";0,309536268707;Données Consolidées
2019-11;"Déchets ménagers";0,342760538049;Données Consolidées
2019-12;"Déchets ménagers";0,348906107145;Données Consolidées
2020-01;"Déchets ménagers";0,348997867359;Données Consolidées
2020-02;"Déchets ménagers";0,32305446978;Données Consolidées
2020-03;"Déchets ménagers";0,364108986143;Données Consolidées
2020-04;"Déchets ménagers";0,324909568744;Données Consolidées
2020-05;"Déchets ménagers";0,339195809003;Données Consolidées
2020-06;"Déchets ménagers";0,332037668965;Données Consolidées
2020-07;"Déchets ménagers";0,349630438995;Données Consolidées
2020-08;"Déchets ménagers";0,349933048681;Données Consolidées
2020-09;"Déchets ménagers";0,323473940425;Données Consolidées
2020-10;"Déchets ménagers";0,283100493013;Données Consolidées
2020-11;"Déchets ménagers";0,322634152001;Données Consolidées
2020-12;"Déchets ménagers";0,338668002807;Données Consolidées
2021-01;"Déchets ménagers";0,346329965069;Données Consolidées
2021-02;"Déchets ménagers";0,315430740635;Données Consolidées
2021-03;"Déchets ménagers";0,357539082731;Données Consolidées
2021-04;"Déchets ménagers";0,290002003325;Données Consolidées
2021-05;"Déchets ménagers";0,323442265633;Données Consolidées
2021-06;"Déchets ménagers";0,296686906483;Données Consolidées
2021-07;"Déchets ménagers";0,353802150486;Données Consolidées
2021-08;"Déchets ménagers";0,341111101929;Données Consolidées
2021-09;"Déchets ménagers";0,316422451548;Données Consolidées
2021-10;"Déchets ménagers";0,310366894537;Données Consolidées
2021-11;"Déchets ménagers";0,329086081894;Données Consolidées
2021-12;"Déchets ménagers";0,330032188998;Données Consolidées
2022-01;"Déchets ménagers";0,345096562018;Données Consolidées
2022-02;"Déchets ménagers";0,331742421647;Données Consolidées
2022-03;"Déchets ménagers";0,370573683324;Données Consolidées
2022-04;"Déchets ménagers";0,293196516274;Données Consolidées
2022-05;"Déchets ménagers";0,346239086768;Données Consolidées
2022-06;"Déchets ménagers";0,315486121651;Données Consolidées
2022-07;"Déchets ménagers";0,37358950882;Données Consolidées
2022-08;"Déchets ménagers";0,342464769773;Données Consolidées
2022-09;"Déchets ménagers";0,32290819601;Données Consolidées
2022-10;"Déchets ménagers";0,322695938872;Données Consolidées
2022-11;"Déchets ménagers";0,340786545906;Données Consolidées
2022-12;"Déchets ménagers";0,330482214367;Données Consolidées
2023-01;"Déchets ménagers";0,343497087946;Données Consolidées
2023-02;"Déchets ménagers";0,327737602388;Données Consolidées
2023-03;"Déchets ménagers";0,331636861704;Données Consolidées
2023-04;"Déchets ménagers";0,30653692178;Données Consolidées
2023-05;"Déchets ménagers";0,339555380088;Données Consolidées
2023-06;"Déchets ménagers";0,311035145473;Données Consolidées
2023-07;"Déchets ménagers";0,374374973672;Données Consolidées
2023-08;"Déchets ménagers";0,33341854852;Données Consolidées
2023-09;"Déchets ménagers";0,293742786418;Données Consolidées
2023-10;"Déchets ménagers";0,291241507461;Données Consolidées
2023-11;"Déchets ménagers";0,30494922407;Données Consolidées
2023-12;"Déchets ménagers";0,321281412709;Données Consolidées
2024-01;"Déchets ménagers";0,340206131127;Données Consolidées
2024-02;"Déchets ménagers";0,325688010747;Données Consolidées
2024-03;"Déchets ménagers";0,344760088715;Données Consolidées
2024-04;"Déchets ménagers";0,305186375276;Données Consolidées
2024-05;"Déchets ménagers";0,329681592218;Données Consolidées
2024-06;"Déchets ménagers";0,300270693696;Données Consolidées
2024-07;"Déchets ménagers";0,358105871157;Données Consolidées
2024-08;"Déchets ménagers";0,356014966835;Données Consolidées
2024-09;"Déchets ménagers";0,310393689463;Données Consolidées
2024-10;"Déchets ménagers";0,309142965735;Données Consolidées
2024-11;"Déchets ménagers";0,331083422606;Données Consolidées
2024-12;"Déchets ménagers";0,355675648536;Données Consolidées
2025-01;"Déchets ménagers";0,338061116108;Données Consolidées
2025-02;"Déchets ménagers";0,317521551409;Données Consolidées
2025-03;"Déchets ménagers";0,344955194817;Données Consolidées
2025-04;"Déchets ménagers";0,326294759868;Données Consolidées
2025-05;"Déchets ménagers";0,348108835104;Données Consolidées
2025-06;"Déchets ménagers";0,310767392892;Données Consolidées
2025-07;"Déchets ménagers";0,360181696505;Données Consolidées
2025-08;"Déchets ménagers";0,350134737235;Données Consolidées
2025-09;"Déchets ménagers";0,290050820805;Données Consolidées
2025-10;"Déchets ménagers";0,31429010096;Données Consolidées
2025-11;"Déchets ménagers";0,327190930835;Données Consolidées
2010-01;"Déchets papeterie";0,043;Données Consolidées
2010-02;"Déchets papeterie";0,04;Données Consolidées
2010-03;"Déchets papeterie";0,042;Données Consolidées
2010-04;"Déchets papeterie";0,041;Données Consolidées
2010-05;"Déchets papeterie";0,041;Données Consolidées
2010-06;"Déchets papeterie";0,033;Données Consolidées
2010-07;"Déchets papeterie";0,039;Données Consolidées
2010-08;"Déchets papeterie";0,041;Données Consolidées
2010-09;"Déchets papeterie";0,04;Données Consolidées
2010-10;"Déchets papeterie";0,027;Données Consolidées
2010-11;"Déchets papeterie";0,038;Données Consolidées
2010-12;"Déchets papeterie";0,036;Données Consolidées
2011-01;"Déchets papeterie";0,043;Données Consolidées
2011-02;"Déchets papeterie";0,038;Données Consolidées
2011-03;"Déchets papeterie";0,042;Données Consolidées
2011-04;"Déchets papeterie";0,041;Données Consolidées
2011-05;"Déchets papeterie";0,04;Données Consolidées
2011-06;"Déchets papeterie";0,037;Données Consolidées
2011-07;"Déchets papeterie";0,039;Données Consolidées
2011-08;"Déchets papeterie";0,041;Données Consolidées
2011-09;"Déchets papeterie";0,036;Données Consolidées
2011-10;"Déchets papeterie";0,04;Données Consolidées
2011-11;"Déchets papeterie";0,035;Données Consolidées
2011-12;"Déchets papeterie";0,039;Données Consolidées
2012-01;"Déchets papeterie";0,038;Données Consolidées
2012-02;"Déchets papeterie";0,036;Données Consolidées
2012-03;"Déchets papeterie";0,035;Données Consolidées
2012-04;"Déchets papeterie";0,013;Données Consolidées
2012-05;"Déchets papeterie";0,018;Données Consolidées
2012-06;"Déchets papeterie";0,025;Données Consolidées
2012-07;"Déchets papeterie";0,033;Données Consolidées
2012-08;"Déchets papeterie";0,035;Données Consolidées
2012-09;"Déchets papeterie";0,037;Données Consolidées
2012-10;"Déchets papeterie";0,033;Données Consolidées
2012-11;"Déchets papeterie";0,034;Données Consolidées
2012-12;"Déchets papeterie";0,039;Données Consolidées
2013-01;"Déchets papeterie";0,031;Données Consolidées
2013-02;"Déchets papeterie";0,027;Données Consolidées
2013-03;"Déchets papeterie";0,031;Données Consolidées
2013-04;"Déchets papeterie";0,03;Données Consolidées
2013-05;"Déchets papeterie";0,028;Données Consolidées
2013-06;"Déchets papeterie";0,029;Données Consolidées
2013-07;"Déchets papeterie";0,027;Données Consolidées
2013-08;"Déchets papeterie";0,029;Données Consolidées
2013-09;"Déchets papeterie";0,027;Données Consolidées
2013-10;"Déchets papeterie";0,021;Données Consolidées
2013-11;"Déchets papeterie";0,03;Données Consolidées
2013-12;"Déchets papeterie";0,025;Données Consolidées
2014-01;"Déchets papeterie";0,021945566664;Données Consolidées
2014-02;"Déchets papeterie";0,020386921667;Données Consolidées
2014-03;"Déchets papeterie";0,022509349998;Données Consolidées
2014-04;"Déchets papeterie";0,020770625002;Données Consolidées
2014-05;"Déchets papeterie";0,021337624999;Données Consolidées
2014-06;"Déchets papeterie";0,019625693334;Données Consolidées
2014-07;"Déchets papeterie";0,020494895001;Données Consolidées
2014-08;"Déchets papeterie";0,021300573334;Données Consolidées
2014-09;"Déchets papeterie";0,020962943331;Données Consolidées
2014-10;"Déchets papeterie";0,021942701668;Données Consolidées
2014-11;"Déchets papeterie";0,021905535002;Données Consolidées
2014-12;"Déchets papeterie";0,018982243833;Données Consolidées
2015-01;"Déchets papeterie";0,023369266165;Données Consolidées
2015-02;"Déchets papeterie";0,021500435667;Données Consolidées
2015-03;"Déchets papeterie";0,023532199667;Données Consolidées
2015-04;"Déchets papeterie";0,0095971235;Données Consolidées
2015-05;"Déchets papeterie";0,021501090668;Données Consolidées
2015-06;"Déchets papeterie";0,021441423668;Données Consolidées
2015-07;"Déchets papeterie";0,023472670503;Données Consolidées
2015-08;"Déchets papeterie";0,023668894002;Données Consolidées
2015-09;"Déchets papeterie";0,022852622166;Données Consolidées
2015-10;"Déchets papeterie";0,023571422497;Données Consolidées
2015-11;"Déchets papeterie";0,023049002335;Données Consolidées
2015-12;"Déchets papeterie";0,023327558668;Données Consolidées
2016-01;"Déchets papeterie";0,023052288501;Données Consolidées
2016-02;"Déchets papeterie";0,021324236996;Données Consolidées
2016-03;"Déchets papeterie";0,023795601165;Données Consolidées
2016-04;"Déchets papeterie";0,023876277168;Données Consolidées
2016-05;"Déchets papeterie";0,022632078838;Données Consolidées
2016-06;"Déchets papeterie";0,021856362666;Données Consolidées
2016-07;"Déchets papeterie";0,023856177666;Données Consolidées
2016-08;"Déchets papeterie";0,024014664999;Données Consolidées
2016-09;"Déchets papeterie";0,022835531332;Données Consolidées
2016-10;"Déchets papeterie";0,010397345;Données Consolidées
2016-11;"Déchets papeterie";0,022502253497;Données Consolidées
2016-12;"Déchets papeterie";0,023533918332;Données Consolidées
2017-01;"Déchets papeterie";0,024629353501;Données Consolidées
2017-02;"Déchets papeterie";0,021904201499;Données Consolidées
2017-03;"Déchets papeterie";0,024085671332;Données Consolidées
2017-04;"Déchets papeterie";0,023331961003;Données Consolidées
2017-05;"Déchets papeterie";0,024225852002;Données Consolidées
2017-06;"Déchets papeterie";0,020109810332;Données Consolidées
2017-07;"Déchets papeterie";0,021835316999;Données Consolidées
2017-08;"Déchets papeterie";0,021883802664;Données Consolidées
2017-09;"Déchets papeterie";0,021347870169;Données Consolidées
2017-10;"Déchets papeterie";0,024243065001;Données Consolidées
2017-11;"Déchets papeterie";0,022515008667;Données Consolidées
2017-12;"Déchets papeterie";0,023371287168;Données Consolidées
2018-01;"Déchets papeterie";0,0229804865;Données Consolidées
2018-02;"Déchets papeterie";0,019512362335;Données Consolidées
2018-03;"Déchets papeterie";0,023789909997;Données Consolidées
2018-04;"Déchets papeterie";0,00848270467;Données Consolidées
2018-05;"Déchets papeterie";0,022569995498;Données Consolidées
2018-06;"Déchets papeterie";0,022606890998;Données Consolidées
2018-07;"Déchets papeterie";0,021682042002;Données Consolidées
2018-08;"Déchets papeterie";0,022662086502;Données Consolidées
2018-09;"Déchets papeterie";0,021833633998;Données Consolidées
2018-10;"Déchets papeterie";0,021768771499;Données Consolidées
2018-11;"Déchets papeterie";0,022766734838;Données Consolidées
2018-12;"Déchets papeterie";0,023836709163;Données Consolidées
2019-01;"Déchets papeterie";0,024470053498;Données Consolidées
2019-02;"Déchets papeterie";0,021296367002;Données Consolidées
2019-03;"Déchets papeterie";0,023720624003;Données Consolidées
2019-04;"Déchets papeterie";0,022463978331;Données Consolidées
2019-05;"Déchets papeterie";0,0237051015;Données Consolidées
2019-06;"Déchets papeterie";0,019414851336;Données Consolidées
2019-07;"Déchets papeterie";0,021809631498;Données Consolidées
2019-08;"Déchets papeterie";0,022364609996;Données Consolidées
2019-09;"Déchets papeterie";0,020807755168;Données Consolidées
2019-10;"Déchets papeterie";0,013621490498;Données Consolidées
2019-11;"Déchets papeterie";0,022999762834;Données Consolidées
2019-12;"Déchets papeterie";0,022168918502;Données Consolidées
2020-01;"Déchets papeterie";0,022457221501;Données Consolidées
2020-02;"Déchets papeterie";0,022089450834;Données Consolidées
2020-03;"Déchets papeterie";0,023033465001;Données Consolidées
2020-04;"Déchets papeterie";0,019807941334;Données Consolidées
2020-05;"Déchets papeterie";0,020587744996;Données Consolidées
2020-06;"Déchets papeterie";0,019076670001;Données Consolidées
2020-07;"Déchets papeterie";0,019895010835;Données Consolidées
2020-08;"Déchets papeterie";0,015953819666;Données Consolidées
2020-09;"Déchets papeterie";0,008839358502;Données Consolidées
2020-10;"Déchets papeterie";0,008760215164;Données Consolidées
2020-11;"Déchets papeterie";0,008997028501;Données Consolidées
2020-12;"Déchets papeterie";0,019121544335;Données Consolidées
2021-01;"Déchets papeterie";0,020096765999;Données Consolidées
2021-02;"Déchets papeterie";0,018035980001;Données Consolidées
2021-03;"Déchets papeterie";0,018438438665;Données Consolidées
2021-04;"Déchets papeterie";0,021373540832;Données Consolidées
2021-05;"Déchets papeterie";0,021540051668;Données Consolidées
2021-06;"Déchets papeterie";0,018889554999;Données Consolidées
2021-07;"Déchets papeterie";0,020572904999;Données Consolidées
2021-08;"Déchets papeterie";0,020563017333;Données Consolidées
2021-09;"Déchets papeterie";0,019251923331;Données Consolidées
2021-10;"Déchets papeterie";0,007897779499;Données Consolidées
2021-11;"Déchets papeterie";0,021293890499;Données Consolidées
2021-12;"Déchets papeterie";0,022605873832;Données Consolidées
2022-01;"Déchets papeterie";0,022632902505;Données Consolidées
2022-02;"Déchets papeterie";0,020115466883;Données Consolidées
2022-03;"Déchets papeterie";0,021526734165;Données Consolidées
2022-04;"Déchets papeterie";0,018160763475;Données Consolidées
2022-05;"Déchets papeterie";0,021407871464;Données Consolidées
2022-06;"Déchets papeterie";0,017247922833;Données Consolidées
2022-07;"Déchets papeterie";0,020779081665;Données Consolidées
2022-08;"Déchets papeterie";0,020831349004;Données Consolidées
2022-09;"Déchets papeterie";0,020481673334;Données Consolidées
2022-10;"Déchets papeterie";0,021471744333;Données Consolidées
2022-11;"Déchets papeterie";0,020737335343;Données Consolidées
2022-12;"Déchets papeterie";0,021310186675;Données Consolidées
2023-01;"Déchets papeterie";0,021686777664;Données Consolidées
2023-02;"Déchets papeterie";0,01863188899;Données Consolidées
2023-03;"Déchets papeterie";0,019438087668;Données Consolidées
2023-04;"Déchets papeterie";0,009386963833;Données Consolidées
2023-05;"Déchets papeterie";0,019164769333;Données Consolidées
2023-06;"Déchets papeterie";0,015532411502;Données Consolidées
2023-07;"Déchets papeterie";0,016135813168;Données Consolidées
2023-08;"Déchets papeterie";0,015494670335;Données Consolidées
2023-09;"Déchets papeterie";0,016534336164;Données Consolidées
2023-10;"Déchets papeterie";0,0086595945;Données Consolidées
2023-11;"Déchets papeterie";0,007944342328;Données Consolidées
2023-12;"Déchets papeterie";0,008299084001;Données Consolidées
2024-01;"Déchets papeterie";0,0110756885;Données Consolidées
2024-02;"Déchets papeterie";0,017352335583;Données Consolidées
2024-03;"Déchets papeterie";0,020792395332;Données Consolidées
2024-04;"Déchets papeterie";0,020308611584;Données Consolidées
2024-05;"Déchets papeterie";0,02032057225;Données Consolidées
2024-06;"Déchets papeterie";0,019702302834;Données Consolidées
2024-07;"Déchets papeterie";0,020442008247;Données Consolidées
2024-08;"Déchets papeterie";0,01892570675;Données Consolidées
2024-09;"Déchets papeterie";0,017682741834;Données Consolidées
2024-10;"Déchets papeterie";0,020040803502;Données Consolidées
2024-11;"Déchets papeterie";0,020395131668;Données Consolidées
2024-12;"Déchets papeterie";0,021260283415;Données Consolidées
2025-01;"Déchets papeterie";0,021084443248;Données Consolidées
2025-02;"Déchets papeterie";0,018827147252;Données Consolidées
2025-03;"Déchets papeterie";0,013385418337;Données Consolidées
2025-04;"Déchets papeterie";0,011674964164;Données Consolidées
2025-05;"Déchets papeterie";0,01684454817;Données Consolidées
2025-06;"Déchets papeterie";0,014973187916;Données Consolidées
2025-07;"Déchets papeterie";0,018110820417;Données Consolidées
2025-08;"Déchets papeterie";0,020383413749;Données Consolidées
2025-09;"Déchets papeterie";2,2834E-8;Données Consolidées
2025-10;"Déchets papeterie";6,23417E-7;Données Consolidées
2025-11;"Déchets papeterie";0,004833497086;Données Consolidées
